ano;uf;municipio;codigo_ibge;diagnostico;casos;rebanho
2022;MG;Tumiritinga;3169505;Tuberculose (notificação Sif);1;26397
2022;MG;Tupaciguara;3169604;Cisticercose Bovina;43;104379
2022;MG;Tupaciguara;3169604;Fasciolose Hepática (notificação Sif);1;104379
2022;MG;Tupaciguara;3169604;Fígado Amarelo;1;104379
2022;MG;Tupaciguara;3169604;Lesões Tuberculósicas;5;104379
2022;MG;Tupaciguara;3169604;Tuberculose (notificação Sif);5;104379
2022;MG;Turvolândia;3169802;Fígado Amarelo;1;14824
2022;MG;Ubá;3169901;Fasciolose Hepática (notificação Sif);2;19210
2022;MG;Ubaí;3170008;Cisticercose Bovina;1;31138
2022;MG;Ubaporanga;3170057;Cisticercose Bovina;1;5101
2022;MG;Ubaporanga;3170057;Equinococose/hidatidose (notificaçao Sif);1;5101
2022;MG;Ubaporanga;3170057;Fígado Amarelo;1;5101
2022;MG;Ubaporanga;3170057;Lesões Tuberculósicas;1;5101
2022;MG;Uberaba;3170107;Actinomicose (notificação Sif);1;172619
2022;MG;Uberaba;3170107;Cisticercose Bovina;81;172619
2022;MG;Uberaba;3170107;Equinococose/hidatidose (notificaçao Sif);2;172619
2022;MG;Uberaba;3170107;Fasciolose Hepática (notificação Sif);6;172619
2022;MG;Uberaba;3170107;Fígado Amarelo;9;172619
2022;MG;Uberaba;3170107;Lesões Tuberculósicas;22;172619
2022;MG;Uberaba;3170107;Miíase Cutânea;3;172619
2022;MG;Uberaba;3170107;Tuberculose (já Notificado);1;172619
2022;MG;Uberaba;3170107;Tuberculose (notificação Sif);13;172619
2022;MG;Uberlândia;3170206;Actinomicose (notificação Sif);1;209213
2022;MG;Uberlândia;3170206;Cisticercose Bovina;91;209213
2022;MG;Uberlândia;3170206;Equinococose/hidatidose (notificaçao Sif);3;209213
2022;MG;Uberlândia;3170206;Fasciolose Hepática (notificação Sif);3;209213
2022;MG;Uberlândia;3170206;Fígado Amarelo;12;209213
2022;MG;Uberlândia;3170206;Lesões Tuberculósicas;16;209213
2022;MG;Uberlândia;3170206;Miíase Cutânea;4;209213
2022;MG;Uberlândia;3170206;Tuberculose (notificação Sif);4;209213
2022;MG;Umburatiba;3170305;Actinomicose (notificação Sif);8;25848
2022;MG;Umburatiba;3170305;Cisticercose Bovina;3;25848
2022;MG;Umburatiba;3170305;Fígado Amarelo;3;25848
2022;MG;Umburatiba;3170305;Miíase Cutânea;2;25848
2022;MG;Unaí;3170404;Actinomicose (notificação Sif);2;288326
2022;MG;Unaí;3170404;Brucelose (reagentes Já Notificados);6;288326
2022;MG;Unaí;3170404;Cisticercose Bovina;51;288326
2022;MG;Unaí;3170404;Equinococose/hidatidose (notificaçao Sif);1;288326
2022;MG;Unaí;3170404;Fígado Amarelo;8;288326
2022;MG;Unaí;3170404;Lesões Tuberculósicas;14;288326
2022;MG;Unaí;3170404;Tuberculose (já Notificado);13;288326
2022;MG;União de Minas;3170438;Cisticercose Bovina;67;117795
2022;MG;União de Minas;3170438;Equinococose/hidatidose (notificaçao Sif);2;117795
2022;MG;União de Minas;3170438;Euritrematose (ruminantes);1;117795
2022;MG;União de Minas;3170438;Fasciolose Hepática (notificação Sif);4;117795
2022;MG;União de Minas;3170438;Fígado Amarelo;1;117795
2022;MG;União de Minas;3170438;Lesões Tuberculósicas;3;117795
2022;MG;União de Minas;3170438;Miíase Cutânea;1;117795
2022;MG;União de Minas;3170438;Tuberculose (já Notificado);1;117795
2022;MG;União de Minas;3170438;Tuberculose (notificação Sif);3;117795
2022;MG;Uruana de Minas;3170479;Cisticercose Bovina;2;18628
2022;MG;Urucânia;3170503;Actinomicose (notificação Sif);1;5136
2022;MG;Urucânia;3170503;Equinococose/hidatidose (notificaçao Sif);1;5136
2022;MG;Urucânia;3170503;Lesões Tuberculósicas;1;5136
2022;MG;Urucânia;3170503;Miíase Cutânea;1;5136
2022;MG;Urucuia;3170529;Cisticercose Bovina;4;43921
2022;MG;Urucuia;3170529;Lesões Tuberculósicas;1;43921
2022;MG;Vargem Alegre;3170578;Equinococose/hidatidose (notificaçao Sif);1;7466
2022;MG;Vargem Alegre;3170578;Fasciolose Hepática (notificação Sif);2;7466
2022;MG;Vargem Bonita;3170602;Cisticercose Bovina;4;14352
2022;MG;Vargem Bonita;3170602;Euritrematose (ruminantes);19;14352
2022;MG;Varginha;3170701;Euritrematose (ruminantes);2;16504
2022;MG;Varginha;3170701;Fasciolose Hepática (notificação Sif);1;16504
2022;MG;Varginha;3170701;Fígado Amarelo;2;16504
2022;MG;Varginha;3170701;Lesões Tuberculósicas;3;16504
2022;MG;Varginha;3170701;Miíase Cutânea;1;16504
2022;MG;Varjão de Minas;3170750;Actinomicose (notificação Sif);1;33362
2022;MG;Varjão de Minas;3170750;Fígado Amarelo;2;33362
2022;MG;Várzea da Palma;3170800;Actinomicose (notificação Sif);9;81767
2022;MG;Várzea da Palma;3170800;Cisticercose Bovina;55;81767
2022;MG;Várzea da Palma;3170800;Equinococose/hidatidose (notificaçao Sif);1;81767
2022;MG;Várzea da Palma;3170800;Lesões Tuberculósicas;6;81767
2022;MG;Várzea da Palma;3170800;Tuberculose (notificação Sif);1;81767
2022;MG;Varzelândia;3170909;Cisticercose Bovina;1;23880
2022;MG;Vazante;3171006;Actinomicose (notificação Sif);1;89620
2022;MG;Vazante;3171006;Cisticercose Bovina;9;89620
2022;MG;Vazante;3171006;Lesões Tuberculósicas;3;89620
2022;MG;Verdelândia;3171030;Actinomicose (notificação Sif);6;46921
2022;MG;Verdelândia;3171030;Cisticercose Bovina;9;46921
2022;MG;Veríssimo;3171105;Actinomicose (notificação Sif);1;52047
2022;MG;Veríssimo;3171105;Cisticercose Bovina;9;52047
2022;MG;Veríssimo;3171105;Fasciolose Hepática (notificação Sif);1;52047
2022;MG;Veríssimo;3171105;Fígado Amarelo;2;52047
2022;MG;Veríssimo;3171105;Lesões Tuberculósicas;4;52047
2022;MG;Vermelho Novo;3171154;Miíase Cutânea;1;3968
2022;MG;Vespasiano;3171204;Cisticercose Bovina;1;926
2022;MG;Vieiras;3171402;Actinomicose (notificação Sif);2;16821
