codigo_ibge;uf;municipio;ano;cabecas
2925303;BA;Porto Seguro;2021;47012
2925402;BA;Potiraguá;2021;73010
2925501;BA;Prado;2021;93374
2925600;BA;Presidente Dutra;2021;3983
2925709;BA;Presidente Jânio Quadros;2021;21358
2925758;BA;Presidente Tancredo Neves;2021;5222
2925808;BA;Queimadas;2021;47215
2925907;BA;Quijingue;2021;24517
2925931;BA;Quixabeira;2021;8157
2925956;BA;Rafael Jambeiro;2021;32580
2926004;BA;Remanso;2021;26710
2926103;BA;Retirolândia;2021;4655
2926202;BA;Riachão das Neves;2021;113143
2926301;BA;Riachão do Jacuípe;2021;45100
2926400;BA;Riacho de Santana;2021;95050
2926509;BA;Ribeira do Amparo;2021;16649
2926608;BA;Ribeira do Pombal;2021;47872
2926657;BA;Ribeirão do Largo;2021;70140
2926707;BA;Rio de Contas;2021;8969
2926806;BA;Rio do Antônio;2021;18871
2926905;BA;Rio do Pires;2021;11347
2927002;BA;Rio Real;2021;34649
2927101;BA;Rodelas;2021;684
2927200;BA;Ruy Barbosa;2021;44793
2927309;BA;Salinas da Margarida;2021;112
2927408;BA;Salvador;2021;198
2927507;BA;Santa Bárbara;2021;14543
2927606;BA;Santa Brígida;2021;18996
2927705;BA;Santa Cruz Cabrália;2021;16620
2927804;BA;Santa Cruz da Vitória;2021;25026
2927903;BA;Santa Inês;2021;4827
2928000;BA;Santaluz;2021;30977
2928059;BA;Santa Luzia;2021;10647
2928109;BA;Santa Maria da Vitória;2021;88628
2928208;BA;Santana;2021;128781
2928307;BA;Santanópolis;2021;19957
2928406;BA;Santa Rita de Cássia;2021;128781
2928505;BA;Santa Terezinha;2021;6462
2928604;BA;Santo Amaro;2021;16126
2928703;BA;Santo Antônio de Jesus;2021;18770
2928802;BA;Santo Estêvão;2021;11600
2928901;BA;São Desidério;2021;77696
2928950;BA;São Domingos;2021;8074
2929008;BA;São Félix;2021;4026
2929057;BA;São Félix do Coribe;2021;63954
2929107;BA;São Felipe;2021;13469
2929206;BA;São Francisco do Conde;2021;6407
2929255;BA;São Gabriel;2021;9326
2929305;BA;São Gonçalo dos Campos;2021;13280
2929354;BA;São José da Vitória;2021;2899
2929370;BA;São José do Jacuípe;2021;14576
2929404;BA;São Miguel das Matas;2021;11250
2929503;BA;São Sebastião do Passé;2021;33715
2929602;BA;Sapeaçu;2021;6746
2929701;BA;Sátiro Dias;2021;19664
2929750;BA;Saubara;2021;324
2929800;BA;Saúde;2021;10939
2929909;BA;Seabra;2021;15489
2930006;BA;Sebastião Laranjeiras;2021;39170
2930105;BA;Senhor do Bonfim;2021;21178
2930154;BA;Serra do Ramalho;2021;87402
2930204;BA;Sento Sé;2021;33851
2930303;BA;Serra Dourada;2021;95293
2930402;BA;Serra Preta;2021;30024
2930501;BA;Serrinha;2021;17442
2930600;BA;Serrolândia;2021;11416
2930709;BA;Simões Filho;2021;1437
2930758;BA;Sítio do Mato;2021;54181
2930766;BA;Sítio do Quinto;2021;23582
2930774;BA;Sobradinho;2021;4190
2930808;BA;Souto Soares;2021;3464
2930907;BA;Tabocas do Brejo Velho;2021;39568
2931004;BA;Tanhaçu;2021;34073
2931053;BA;Tanque Novo;2021;11569
2931103;BA;Tanquinho;2021;8540
2931202;BA;Taperoá;2021;859
2931301;BA;Tapiramutá;2021;24328
2931350;BA;Teixeira de Freitas;2021;88357
2931400;BA;Teodoro Sampaio;2021;14426
2931509;BA;Teofilândia;2021;11540
2931608;BA;Teolândia;2021;1801
2931707;BA;Terra Nova;2021;16980
2931806;BA;Tremedal;2021;34873
2931905;BA;Tucano;2021;42469
2932002;BA;Uauá;2021;4585
2932101;BA;Ubaíra;2021;20444
2932200;BA;Ubaitaba;2021;5693
2932309;BA;Ubatã;2021;3270
2932408;BA;Uibaí;2021;4054
2932457;BA;Umburanas;2021;8144
2932507;BA;Una;2021;6273
2932606;BA;Urandi;2021;25781
2932705;BA;Uruçuca;2021;3033
2932804;BA;Utinga;2021;20755
2932903;BA;Valença;2021;5826
2933000;BA;Valente;2021;6083
2933059;BA;Várzea da Roça;2021;16762
2933109;BA;Várzea do Poço;2021;9751
2933158;BA;Várzea Nova;2021;9512
2933174;BA;Varzedo;2021;12921
2933208;BA;Vera Cruz;2021;190
2933257;BA;Vereda;2021;67692
2933307;BA;Vitória da Conquista;2021;126219
2933406;BA;Wagner;2021;2880
2933455;BA;Wanderley;2021;113892
2933505;BA;Wenceslau Guimarães;2021;7652
2933604;BA;Xique-Xique;2021;22643
3100104;MG;Abadia dos Dourados;2021;55027
3100203;MG;Abaeté;2021;107096
3100302;MG;Abre Campo;2021;23919
3100401;MG;Acaiaca;2021;4337
3100500;MG;Açucena;2021;42293
3100609;MG;Água Boa;2021;63346
3100708;MG;Água Comprida;2021;7986
3100807;MG;Aguanil;2021;15131
3100906;MG;Águas Formosas;2021;48579
3101003;MG;Águas Vermelhas;2021;8490
3101102;MG;Aimorés;2021;75675
3101201;MG;Aiuruoca;2021;27528
3101300;MG;Alagoa;2021;7917
3101409;MG;Albertina;2021;2094
3101508;MG;Além Paraíba;2021;30706
3101607;MG;Alfenas;2021;30077
3101631;MG;Alfredo Vasconcelos;2021;6194
3101706;MG;Almenara;2021;76821
3101805;MG;Alpercata;2021;16350
3101904;MG;Alpinópolis;2021;28598
3102001;MG;Alterosa;2021;22179
3102050;MG;Alto Caparaó;2021;875
3102100;MG;Alto Rio Doce;2021;21109
3102209;MG;Alvarenga;2021;15712
3102308;MG;Alvinópolis;2021;21519
3102407;MG;Alvorada de Minas;2021;15107
3102506;MG;Amparo do Serra;2021;8463
3102605;MG;Andradas;2021;18661
3102704;MG;Cachoeira de Pajeú;2021;14537
3102803;MG;Andrelândia;2021;28801
3102852;MG;Angelândia;2021;2857
3102902;MG;Antônio Carlos;2021;18473
3103009;MG;Antônio Dias;2021;13528
3103108;MG;Antônio Prado de Minas;2021;6004
3103207;MG;Araçaí;2021;7057
3103306;MG;Aracitaba;2021;5666
3103405;MG;Araçuaí;2021;34995
3103504;MG;Araguari;2021;162039
3103603;MG;Arantina;2021;3291
3103702;MG;Araponga;2021;5910
3103751;MG;Araporã;2021;6160
3103801;MG;Arapuá;2021;23044
3103900;MG;Araújos;2021;24711
3104007;MG;Araxá;2021;60461
3104106;MG;Arceburgo;2021;13375
3104205;MG;Arcos;2021;35879
3104304;MG;Areado;2021;19116
3104403;MG;Argirita;2021;10878
3104452;MG;Aricanduva;2021;6985
3104502;MG;Arinos;2021;114328
3104601;MG;Astolfo Dutra;2021;12080
3104700;MG;Ataléia;2021;116142
3104809;MG;Augusto de Lima;2021;32776
3104908;MG;Baependi;2021;39403
3105004;MG;Baldim;2021;17824
3105103;MG;Bambuí;2021;98834
3105202;MG;Bandeira;2021;25077
3105301;MG;Bandeira do Sul;2021;2421
3105400;MG;Barão de Cocais;2021;4079
3105509;MG;Barão do Monte Alto;2021;20639
3105608;MG;Barbacena;2021;28367
3105707;MG;Barra Longa;2021;19583
3105905;MG;Barroso;2021;3660
3106002;MG;Bela Vista de Minas;2021;1821
3106101;MG;Belmiro Braga;2021;18402
3106200;MG;Belo Horizonte;2021;295
3106309;MG;Belo Oriente;2021;7827
3106408;MG;Belo Vale;2021;14857
3106507;MG;Berilo;2021;8046
3106606;MG;Bertópolis;2021;33959
3106655;MG;Berizal;2021;16649
3106705;MG;Betim;2021;8190
3106804;MG;Bias Fortes;2021;15013
3106903;MG;Bicas;2021;9698
3107000;MG;Biquinhas;2021;25692
3107109;MG;Boa Esperança;2021;25994
3107208;MG;Bocaina de Minas;2021;13398
3107307;MG;Bocaiúva;2021;77090
3107406;MG;Bom Despacho;2021;82251
3107505;MG;Bom Jardim de Minas;2021;8300
3107604;MG;Bom Jesus da Penha;2021;8170
3107703;MG;Bom Jesus do Amparo;2021;9512
3107802;MG;Bom Jesus do Galho;2021;25674
3107901;MG;Bom Repouso;2021;14573
3108008;MG;Bom Sucesso;2021;40480
3108107;MG;Bonfim;2021;12718
3108206;MG;Bonfinópolis de Minas;2021;45729
3108255;MG;Bonito de Minas;2021;15553
3108305;MG;Borda da Mata;2021;25647
3108404;MG;Botelhos;2021;16430
3108503;MG;Botumirim;2021;10313
3108552;MG;Brasilândia de Minas;2021;61493
3108602;MG;Brasília de Minas;2021;39433
3108701;MG;Brás Pires;2021;4642
3108800;MG;Braúnas;2021;16319
3108909;MG;Brazópolis;2021;28500
3109006;MG;Brumadinho;2021;15222
3109105;MG;Bueno Brandão;2021;26835
3109204;MG;Buenópolis;2021;27629
3109253;MG;Bugre;2021;8039
3109303;MG;Buritis;2021;91615
3109402;MG;Buritizeiro;2021;82911
3109451;MG;Cabeceira Grande;2021;41370
3109501;MG;Cabo Verde;2021;17070
3109600;MG;Cachoeira da Prata;2021;2601
3109709;MG;Cachoeira de Minas;2021;22652
3109808;MG;Cachoeira Dourada;2021;13444
3109907;MG;Caetanópolis;2021;5824
3110004;MG;Caeté;2021;9203
3110103;MG;Caiana;2021;3713
3110202;MG;Cajuri;2021;2496
3110301;MG;Caldas;2021;44318
3110400;MG;Camacho;2021;8941
3110509;MG;Camanducaia;2021;18035
3110608;MG;Cambuí;2021;18596
3110707;MG;Cambuquira;2021;9841
3110806;MG;Campanário;2021;19293
3110905;MG;Campanha;2021;9456
3111002;MG;Campestre;2021;23105
3111101;MG;Campina Verde;2021;337631
3111150;MG;Campo Azul;2021;12561
3111200;MG;Campo Belo;2021;46423
3111309;MG;Campo do Meio;2021;4801
3111408;MG;Campo Florido;2021;56447
3111507;MG;Campos Altos;2021;20371
3111606;MG;Campos Gerais;2021;22271
3111705;MG;Canaã;2021;6619
3111804;MG;Canápolis;2021;42000
3111903;MG;Cana Verde;2021;19995
3112000;MG;Candeias;2021;43012
3112059;MG;Cantagalo;2021;7612
3112109;MG;Caparaó;2021;1951
3112208;MG;Capela Nova;2021;4310
3112307;MG;Capelinha;2021;17167
3112406;MG;Capetinga;2021;11270
3112505;MG;Capim Branco;2021;5450
3112604;MG;Capinópolis;2021;44200
3112653;MG;Capitão Andrade;2021;19650
3112703;MG;Capitão Enéas;2021;41507
3112802;MG;Capitólio;2021;20452
3112901;MG;Caputira;2021;5786
3113008;MG;Caraí;2021;22550
3113107;MG;Caranaíba;2021;6603
3113206;MG;Carandaí;2021;15873
3113305;MG;Carangola;2021;19841
3113404;MG;Caratinga;2021;40821
3113503;MG;Carbonita;2021;4244
3113602;MG;Careaçu;2021;15808
3113701;MG;Carlos Chagas;2021;248072
3113800;MG;Carmésia;2021;4718
3113909;MG;Carmo da Cachoeira;2021;13436
3114006;MG;Carmo da Mata;2021;26945
3114105;MG;Carmo de Minas;2021;20439
3114204;MG;Carmo do Cajuru;2021;33653
3114303;MG;Carmo do Paranaíba;2021;129758
3114402;MG;Carmo do Rio Claro;2021;40348
3114501;MG;Carmópolis de Minas;2021;30915
3114550;MG;Carneirinho;2021;193275
3114600;MG;Carrancas;2021;18750
3114709;MG;Carvalhópolis;2021;3789
3114808;MG;Carvalhos;2021;16803
3114907;MG;Casa Grande;2021;8945
3115003;MG;Cascalho Rico;2021;30011
3115102;MG;Cássia;2021;44981
3115201;MG;Conceição da Barra de Minas;2021;13304
3115300;MG;Cataguases;2021;25816
3115359;MG;Catas Altas;2021;1462
3115409;MG;Catas Altas da Noruega;2021;3119
3115458;MG;Catuji;2021;10240
3115474;MG;Catuti;2021;11192
3115508;MG;Caxambu;2021;6218
3115607;MG;Cedro do Abaeté;2021;11130
3115706;MG;Central de Minas;2021;14264
3115805;MG;Centralina;2021;20500
3115904;MG;Chácara;2021;8813
3116001;MG;Chalé;2021;12131
3116100;MG;Chapada do Norte;2021;9521
3116159;MG;Chapada Gaúcha;2021;23079
3116209;MG;Chiador;2021;13033
3116308;MG;Cipotânea;2021;5560
3116407;MG;Claraval;2021;9120
3116506;MG;Claro dos Poções;2021;25518
3116605;MG;Cláudio;2021;44522
3116704;MG;Coimbra;2021;6202
3116803;MG;Coluna;2021;16922
3116902;MG;Comendador Gomes;2021;72591
3117009;MG;Comercinho;2021;13761
3117108;MG;Conceição da Aparecida;2021;15580
3117207;MG;Conceição das Pedras;2021;6887
3117306;MG;Conceição das Alagoas;2021;35734
3117405;MG;Conceição de Ipanema;2021;17800
3117504;MG;Conceição do Mato Dentro;2021;32029
3117603;MG;Conceição do Pará;2021;14502
3117702;MG;Conceição do Rio Verde;2021;21338
3117801;MG;Conceição dos Ouros;2021;12378
3117836;MG;Cônego Marinho;2021;8888
3117876;MG;Confins;2021;820
3117900;MG;Congonhal;2021;15632
3118007;MG;Congonhas;2021;3351
3118106;MG;Congonhas do Norte;2021;5990
3118205;MG;Conquista;2021;20228
3118304;MG;Conselheiro Lafaiete;2021;14664
3118403;MG;Conselheiro Pena;2021;64061
3118502;MG;Consolação;2021;8272
3118601;MG;Contagem;2021;1252
3118700;MG;Coqueiral;2021;12892
3118809;MG;Coração de Jesus;2021;60514
3118908;MG;Cordisburgo;2021;31136
3119005;MG;Cordislândia;2021;7723
3119104;MG;Corinto;2021;56419
3119203;MG;Coroaci;2021;18450
3119302;MG;Coromandel;2021;118015
3119401;MG;Coronel Fabriciano;2021;1069
3119500;MG;Coronel Murta;2021;15524
3119609;MG;Coronel Pacheco;2021;10128
3119708;MG;Coronel Xavier Chaves;2021;6993
3119807;MG;Córrego Danta;2021;35038
3119906;MG;Córrego do Bom Jesus;2021;7236
3119955;MG;Córrego Fundo;2021;6722
3120003;MG;Córrego Novo;2021;10337
3120102;MG;Couto de Magalhães de Minas;2021;2218
3120151;MG;Crisólita;2021;58052
3120201;MG;Cristais;2021;30780
3120300;MG;Cristália;2021;5090
3120409;MG;Cristiano Otoni;2021;9286
3120508;MG;Cristina;2021;23924
3120607;MG;Crucilândia;2021;11095
3120706;MG;Cruzeiro da Fortaleza;2021;25374
3120805;MG;Cruzília;2021;22458
3120839;MG;Cuparaque;2021;15498
3120870;MG;Curral de Dentro;2021;9038
3120904;MG;Curvelo;2021;97426
3121001;MG;Datas;2021;1993
3121100;MG;Delfim Moreira;2021;15180
3121209;MG;Delfinópolis;2021;32724
3121258;MG;Delta;2021;3714
3121308;MG;Descoberto;2021;12782
3121407;MG;Desterro de Entre Rios;2021;16938
3121506;MG;Desterro do Melo;2021;8093
3121605;MG;Diamantina;2021;13365
3121704;MG;Diogo de Vasconcelos;2021;5459
3121803;MG;Dionísio;2021;12557
3121902;MG;Divinésia;2021;5327
3122009;MG;Divino;2021;14723
3122108;MG;Divino das Laranjeiras;2021;18739
3122207;MG;Divinolândia de Minas;2021;4606
3122306;MG;Divinópolis;2021;52192
3122355;MG;Divisa Alegre;2021;556
3122405;MG;Divisa Nova;2021;15916
3122454;MG;Divisópolis;2021;14411
3122470;MG;Dom Bosco;2021;38635
3122504;MG;Dom Cavati;2021;3929
3122603;MG;Dom Joaquim;2021;13939
3122702;MG;Dom Silvério;2021;10262
3122801;MG;Dom Viçoso;2021;5932
3122900;MG;Dona Euzébia;2021;4497
3123007;MG;Dores de Campos;2021;2884
3123106;MG;Dores de Guanhães;2021;17217
3123205;MG;Dores do Indaiá;2021;78363
3123304;MG;Dores do Turvo;2021;11123
3123403;MG;Doresópolis;2021;11372
3123502;MG;Douradoquara;2021;23153
3123528;MG;Durandé;2021;5920
3123601;MG;Elói Mendes;2021;33938
3123700;MG;Engenheiro Caldas;2021;15720
3123809;MG;Engenheiro Navarro;2021;23942
3123858;MG;Entre Folhas;2021;3935
3123908;MG;Entre Rios de Minas;2021;23995
3124005;MG;Ervália;2021;9665
3124104;MG;Esmeraldas;2021;42634
3124203;MG;Espera Feliz;2021;6963
3124302;MG;Espinosa;2021;36052
3124401;MG;Espírito Santo do Dourado;2021;16921
3124500;MG;Estiva;2021;20365
3124609;MG;Estrela Dalva;2021;10437
3124708;MG;Estrela do Indaiá;2021;49992
3124807;MG;Estrela do Sul;2021;59109
3124906;MG;Eugenópolis;2021;20845
3125002;MG;Ewbank da Câmara;2021;4257
3125101;MG;Extrema;2021;10581
3125200;MG;Fama;2021;2676
3125309;MG;Faria Lemos;2021;10351
3125408;MG;Felício dos Santos;2021;5473
3125507;MG;São Gonçalo do Rio Preto;2021;2615
3125606;MG;Felisburgo;2021;20784
3125705;MG;Felixlândia;2021;45778
3125804;MG;Fernandes Tourinho;2021;13880
3125903;MG;Ferros;2021;35376
3125952;MG;Fervedouro;2021;13230
3126000;MG;Florestal;2021;11700
3126109;MG;Formiga;2021;82722
3126208;MG;Formoso;2021;28917
3126307;MG;Fortaleza de Minas;2021;12399
3126406;MG;Fortuna de Minas;2021;11299
3126505;MG;Francisco Badaró;2021;10760
3126604;MG;Francisco Dumont;2021;23212
3126703;MG;Francisco Sá;2021;94482
3126752;MG;Franciscópolis;2021;36068
3126802;MG;Frei Gaspar;2021;33700
3126901;MG;Frei Inocêncio;2021;34457
3126950;MG;Frei Lagonegro;2021;7133
3127008;MG;Fronteira;2021;8872
3127057;MG;Fronteira dos Vales;2021;18505
3127073;MG;Fruta de Leite;2021;3937
3127107;MG;Frutal;2021;160348
3127206;MG;Funilândia;2021;9283
3127305;MG;Galiléia;2021;41616
3127339;MG;Gameleiras;2021;27406
3127354;MG;Glaucilândia;2021;8833
3127370;MG;Goiabeira;2021;7685
3127388;MG;Goianá;2021;9286
3127404;MG;Gonçalves;2021;9647
3127503;MG;Gonzaga;2021;11220
3127602;MG;Gouveia;2021;10319
3127701;MG;Governador Valadares;2021;135520
3127800;MG;Grão Mogol;2021;17146
3127909;MG;Grupiara;2021;11210
3128006;MG;Guanhães;2021;48013
3128105;MG;Guapé;2021;33428
3128204;MG;Guaraciaba;2021;11030
3128253;MG;Guaraciama;2021;7510
3128303;MG;Guaranésia;2021;16833
3128402;MG;Guarani;2021;18630
3128501;MG;Guarará;2021;5944
3128600;MG;Guarda-Mor;2021;71526
3128709;MG;Guaxupé;2021;10113
3128808;MG;Guidoval;2021;9603
3128907;MG;Guimarânia;2021;26924
3129004;MG;Guiricema;2021;24572
3129103;MG;Gurinhatã;2021;185000
3129202;MG;Heliodora;2021;10193
3129301;MG;Iapu;2021;20830
3129400;MG;Ibertioga;2021;18166
3129509;MG;Ibiá;2021;98007
3129608;MG;Ibiaí;2021;24469
3129657;MG;Ibiracatu;2021;6284
3129707;MG;Ibiraci;2021;18538
3129806;MG;Ibirité;2021;565
3129905;MG;Ibitiúra de Minas;2021;2765
3130002;MG;Ibituruna;2021;12100
3130051;MG;Icaraí de Minas;2021;36563
3130101;MG;Igarapé;2021;3571
3130200;MG;Igaratinga;2021;22881
3130309;MG;Iguatama;2021;32514
3130408;MG;Ijaci;2021;6140
3130507;MG;Ilicínea;2021;13767
3130556;MG;Imbé de Minas;2021;5263
3130606;MG;Inconfidentes;2021;11067
3130655;MG;Indaiabira;2021;9245
3130705;MG;Indianópolis;2021;13768
3130804;MG;Ingaí;2021;14325
3130903;MG;Inhapim;2021;42763
3131000;MG;Inhaúma;2021;20077
3131109;MG;Inimutaba;2021;19301
3131158;MG;Ipaba;2021;2414
3131208;MG;Ipanema;2021;31252
3131307;MG;Ipatinga;2021;2543
3131406;MG;Ipiaçu;2021;34000
3131505;MG;Ipuiúna;2021;16905
3131604;MG;Iraí de Minas;2021;24921
3131703;MG;Itabira;2021;34796
3131802;MG;Itabirinha;2021;12919
3131901;MG;Itabirito;2021;4901
3132008;MG;Itacambira;2021;12792
3132107;MG;Itacarambi;2021;25794
3132206;MG;Itaguara;2021;28188
3132305;MG;Itaipé;2021;12947
3132404;MG;Itajubá;2021;20525
3132503;MG;Itamarandiba;2021;35297
3132602;MG;Itamarati de Minas;2021;10848
3132701;MG;Itambacuri;2021;85406
3132800;MG;Itambé do Mato Dentro;2021;10317
3132909;MG;Itamogi;2021;4654
3133006;MG;Itamonte;2021;14215
3133105;MG;Itanhandu;2021;11081
3133204;MG;Itanhomi;2021;31220
3133303;MG;Itaobim;2021;10669
3133402;MG;Itapagipe;2021;156400
3133501;MG;Itapecerica;2021;55009
3133600;MG;Itapeva;2021;10750
3133709;MG;Itatiaiuçu;2021;7838
3133758;MG;Itaú de Minas;2021;6370
3133808;MG;Itaúna;2021;36032
3133907;MG;Itaverava;2021;7469
3134004;MG;Itinga;2021;28123
3134103;MG;Itueta;2021;19275
3134202;MG;Ituiutaba;2021;214000
3134301;MG;Itumirim;2021;13630
3134400;MG;Iturama;2021;93049
3134509;MG;Itutinga;2021;16766
3134608;MG;Jaboticatubas;2021;15373
3134707;MG;Jacinto;2021;58009
3134806;MG;Jacuí;2021;19444
3134905;MG;Jacutinga;2021;17312
3135001;MG;Jaguaraçu;2021;5160
3135050;MG;Jaíba;2021;58631
3135076;MG;Jampruca;2021;25920
3135100;MG;Janaúba;2021;79645
3135209;MG;Januária;2021;86402
3135308;MG;Japaraíba;2021;13362
3135357;MG;Japonvar;2021;9367
3135407;MG;Jeceaba;2021;7082
3135456;MG;Jenipapo de Minas;2021;6476
3135506;MG;Jequeri;2021;30215
3135605;MG;Jequitaí;2021;66679
3135704;MG;Jequitibá;2021;13122
3135803;MG;Jequitinhonha;2021;57823
3135902;MG;Jesuânia;2021;11774
3136009;MG;Joaíma;2021;61049
3136108;MG;Joanésia;2021;11343
3136207;MG;João Monlevade;2021;1632
3136306;MG;João Pinheiro;2021;252396
3136405;MG;Joaquim Felício;2021;17974
3136504;MG;Jordânia;2021;34064
3136520;MG;José Gonçalves de Minas;2021;3499
3136553;MG;José Raydan;2021;11917
3136579;MG;Josenópolis;2021;2323
3136603;MG;Nova União;2021;6020
3136652;MG;Juatuba;2021;3074
3136702;MG;Juiz de Fora;2021;53385
3136801;MG;Juramento;2021;13858
3136900;MG;Juruaia;2021;10047
3136959;MG;Juvenília;2021;33645
3137007;MG;Ladainha;2021;23155
3137106;MG;Lagamar;2021;68488
3137205;MG;Lagoa da Prata;2021;25005
3137304;MG;Lagoa dos Patos;2021;21394
3137403;MG;Lagoa Dourada;2021;20589
3137502;MG;Lagoa Formosa;2021;103113
3137536;MG;Lagoa Grande;2021;70790
3137601;MG;Lagoa Santa;2021;6068
3137700;MG;Lajinha;2021;12105
3137809;MG;Lambari;2021;9298
3137908;MG;Lamim;2021;4377
3138005;MG;Laranjal;2021;16269
3138104;MG;Lassance;2021;38226
3138203;MG;Lavras;2021;26962
3138302;MG;Leandro Ferreira;2021;22074
3138351;MG;Leme do Prado;2021;1970
3138401;MG;Leopoldina;2021;61547
3138500;MG;Liberdade;2021;17633
3138609;MG;Lima Duarte;2021;31728
3138625;MG;Limeira do Oeste;2021;89353
3138658;MG;Lontra;2021;7329
3138674;MG;Luisburgo;2021;2322
3138682;MG;Luislândia;2021;12087
3138708;MG;Luminárias;2021;14230
3138807;MG;Luz;2021;90783
3138906;MG;Machacalis;2021;36004
3139003;MG;Machado;2021;24556
3139102;MG;Madre de Deus de Minas;2021;14888
3139201;MG;Malacacheta;2021;33003
3139250;MG;Mamonas;2021;8775
3139300;MG;Manga;2021;44298
3139409;MG;Manhuaçu;2021;6286
3139508;MG;Manhumirim;2021;1814
3139607;MG;Mantena;2021;33514
3139706;MG;Maravilhas;2021;19547
3139805;MG;Mar de Espanha;2021;20700
3139904;MG;Maria da Fé;2021;14352
3140001;MG;Mariana;2021;14553
3140100;MG;Marilac;2021;11820
3140159;MG;Mário Campos;2021;321
3140209;MG;Maripá de Minas;2021;5757
3140308;MG;Marliéria;2021;10121
3140407;MG;Marmelópolis;2021;4868
3140506;MG;Martinho Campos;2021;61574
3140530;MG;Martins Soares;2021;1503
3140555;MG;Mata Verde;2021;11058
3140605;MG;Materlândia;2021;15861
3140704;MG;Mateus Leme;2021;13696
3140803;MG;Matias Barbosa;2021;7688
3140852;MG;Matias Cardoso;2021;53247
3140902;MG;Matipó;2021;11430
3141009;MG;Mato Verde;2021;19446
3141108;MG;Matozinhos;2021;11460
3141207;MG;Matutina;2021;27196
3141306;MG;Medeiros;2021;39134
3141405;MG;Medina;2021;30708
3141504;MG;Mendes Pimentel;2021;22629
3141603;MG;Mercês;2021;17095
3141702;MG;Mesquita;2021;13349
3141801;MG;Minas Novas;2021;8185
3141900;MG;Minduri;2021;7363
3142007;MG;Mirabela;2021;15561
3142106;MG;Miradouro;2021;32308
3142205;MG;Miraí;2021;23006
3142254;MG;Miravânia;2021;10099
3142304;MG;Moeda;2021;5167
3142403;MG;Moema;2021;19635
3142502;MG;Monjolos;2021;15888
3142601;MG;Monsenhor Paulo;2021;13614
3142700;MG;Montalvânia;2021;41564
3142809;MG;Monte Alegre de Minas;2021;155290
3142908;MG;Monte Azul;2021;34155
3143005;MG;Monte Belo;2021;23500
