ano;mes;uf;especie;diagnostico;casos
2022;1;GO;BOVINOS;Cisticercose Bovina;80
2022;1;GO;BOVINOS;Equinococose/hidatidose (notificaçao Sif);11
2022;1;GO;BOVINOS;Estresse/fadiga (no Ante Mortem);1
2022;1;GO;BOVINOS;Euritrematose (ruminantes);3
2022;1;GO;BOVINOS;Fígado Amarelo;74
2022;1;GO;BOVINOS;Lesão Inflamatória;582
2022;1;GO;BOVINOS;Lesão Restrita;225
2022;1;GO;BOVINOS;Lesão Traumática;22
2022;1;GO;BOVINOS;Lesão Traumática (detectada no Ante Mortem);4
2022;1;GO;BOVINOS;Lesões Tuberculósicas;8
2022;1;GO;BOVINOS;Magreza;1
2022;1;GO;BOVINOS;Neoplasia;3
2022;1;GO;BOVINOS;Parasitose Não Zoonótica;15
2022;1;GO;BOVINOS;Sarcocistose;1
2022;1;GO;BOVINOS;Septicemia;1
2022;1;GO;BOVINOS;Síndrome Hemorrágica (suspeito);6
2022;1;GO;BOVINOS;Tuberculose (notificação Sif);1
2022;1;GO;BUBALINOS;Abscesso (mamíferos);1
2022;1;GO;BUBALINOS;Equinococose/hidatidose (notificaçao Sif);1
2022;1;MA;BOVINOS;Abscesso (mamíferos);37
2022;1;MA;BOVINOS;Actinomicose (notificação Sif);1
2022;1;MA;BOVINOS;Aderência de Pleura (purulenta);1
2022;1;MA;BOVINOS;Aderência de Pleura (seca);6
2022;1;MA;BOVINOS;Alteração Linfática Inespecífica;12
2022;1;MA;BOVINOS;Alterações Musculares (rigidez Atípica);1
2022;1;MA;BOVINOS;Coloração Anormal (post Mortem);5
2022;1;MA;BOVINOS;Equinococose/hidatidose (notificaçao Sif);60
2022;1;MA;BOVINOS;Fratura (após A Morte);1
2022;1;MA;BOVINOS;Fígado Amarelo;75
2022;1;MA;BOVINOS;Gordura Amarela;1
2022;1;MA;BOVINOS;Lesão Inflamatória;293
2022;1;MA;BOVINOS;Lesão Restrita;86
2022;1;MA;BOVINOS;Lesão Traumática;36
2022;1;MA;BOVINOS;Linfadenite Caseosa (notificação Sif);1
2022;1;MA;BOVINOS;Parasitose Não Zoonótica;12
2022;1;MA;BOVINOS;Septicemia;1
2022;1;MA;BOVINOS;Tuberculose (notificação Sif);1
2022;1;MG;BOVINOS;Aborto Recente (fêmea);1
2022;1;MG;BOVINOS;Abscesso (mamíferos);218
2022;1;MG;BOVINOS;Actinomicose (notificação Sif);10
2022;1;MG;BOVINOS;Aderência de Pleura (purulenta);1
2022;1;MG;BOVINOS;Aderência de Pleura (seca);6
2022;1;MG;BOVINOS;Aderência de Pleura (úmida);3
2022;1;MG;BOVINOS;Alteração Linfática Inespecífica;73
2022;1;MG;BOVINOS;Alterações Musculares (hemorragias);1
2022;1;MG;BOVINOS;Aspiração de Líquido;72
2022;1;MG;BOVINOS;Caquexia;1
2022;1;MG;BOVINOS;Cisticercose Bovina;110
2022;1;MG;BOVINOS;Coloração Anormal (post Mortem);1
2022;1;MG;BOVINOS;Equinococose/hidatidose (notificaçao Sif);3
2022;1;MG;BOVINOS;Euritrematose (ruminantes);1
2022;1;MG;BOVINOS;Fasciolose Hepática (notificação Sif);55
2022;1;MG;BOVINOS;Fratura (após A Morte);1
2022;1;MG;BOVINOS;Fígado Amarelo;18
2022;1;MG;BOVINOS;Gordura Amarela;1
2022;1;MG;BOVINOS;Lesão Inflamatória;190
2022;1;MG;BOVINOS;Lesão Restrita;102
2022;1;MG;BOVINOS;Lesão Traumática;79
2022;1;MG;BOVINOS;Lesão de Pele;1
2022;1;MG;BOVINOS;Lesões Tuberculósicas;3
2022;1;MG;BOVINOS;Linfadenite Caseosa (já Notificado);1
2022;1;MG;BOVINOS;Linfadenite Caseosa (notificação Sif);6
2022;1;MG;BOVINOS;MIÍASE (SUSPEITA - C. bezziana);1
2022;1;MG;BOVINOS;Magreza;1
2022;1;MG;BOVINOS;Miíase Cutânea;23
2022;1;MG;BOVINOS;Neoplasia;1
2022;1;MG;BOVINOS;Parasitose Não Zoonótica;101
2022;1;MG;BOVINOS;Septicemia;6
2022;1;MG;BOVINOS;Tuberculose (já Notificado);8
2022;1;MG;BOVINOS;Tuberculose (notificação Sif);3
2022;1;MG;BUBALINOS;Lesão Inflamatória;9
2022;1;MS;BOVINOS;Abscesso (mamíferos);80
2022;1;MS;BOVINOS;Actinobacilose (ruminantes);1
2022;1;MS;BOVINOS;Actinomicose (já Notificado);1
2022;1;MS;BOVINOS;Aderência de Pleura (purulenta);1
2022;1;MS;BOVINOS;Aderência de Pleura (seca);16
2022;1;MS;BOVINOS;Aderência de Pleura (úmida);1
2022;1;MS;BOVINOS;Alteração Linfática Inespecífica;55
2022;1;MS;BOVINOS;Alterações Musculares (hemorragias);10
2022;1;MS;BOVINOS;Aspiração de Líquido;317
2022;1;MS;BOVINOS;Carbúnculo Sintomático (notificação Sif);1
2022;1;MS;BOVINOS;Cisticercose Bovina;62
2022;1;MS;BOVINOS;Coloração Anormal (post Mortem);15
2022;1;MS;BOVINOS;Equinococose/hidatidose (notificaçao Sif);22
2022;1;MS;BOVINOS;Estresse/fadiga (no Ante Mortem);1
2022;1;MS;BOVINOS;Fasciolose Hepática (notificação Sif);3
2022;1;MS;BOVINOS;Fratura (após A Morte);1
2022;1;MS;BOVINOS;Fígado Amarelo;130
2022;1;MS;BOVINOS;Gordura Amarela;1
2022;1;MS;BOVINOS;Lesão Inflamatória;566
2022;1;MS;BOVINOS;Lesão Restrita;26
2022;1;MS;BOVINOS;Lesão Traumática;48
2022;1;MS;BOVINOS;Lesão Traumática (detectada no Ante Mortem);4
2022;1;MS;BOVINOS;Lesão de Pele;1
2022;1;MS;BOVINOS;Lesões Tuberculósicas;3
2022;1;MS;BOVINOS;Magreza;6
2022;1;MS;BOVINOS;Neoplasia;1
2022;1;MS;BOVINOS;Parasitose Não Zoonótica;22
2022;1;MS;BOVINOS;Septicemia;6
2022;1;MS;BUBALINOS;Cisticercose Bovina;1
2022;1;MS;BUBALINOS;Equinococose/hidatidose (notificaçao Sif);1
2022;1;MS;BUBALINOS;Fígado Amarelo;3
2022;1;MT;BOVINOS;Abscesso (mamíferos);572
2022;1;MT;BOVINOS;Acrobustite;1
2022;1;MT;BOVINOS;Actinomicose (já Notificado);1
2022;1;MT;BOVINOS;Actinomicose (notificação Sif);1
2022;1;MT;BOVINOS;Aderência de Pleura (purulenta);1
2022;1;MT;BOVINOS;Aderência de Pleura (seca);15
2022;1;MT;BOVINOS;Aderência de Pleura (úmida);26
2022;1;MT;BOVINOS;Alteração Linfática Inespecífica;85
2022;1;MT;BOVINOS;Alterações Musculares (estresse/fadiga);10
2022;1;MT;BOVINOS;Alterações Musculares (hemorragias);7
2022;1;MT;BOVINOS;Alterações Musculares (rigidez Atípica);8
2022;1;MT;BOVINOS;Artrite (uma Articulação);1
2022;1;MT;BOVINOS;Aspiração de Líquido;44
2022;1;MT;BOVINOS;Caquexia;3
2022;1;MT;BOVINOS;Características Sensoriais Anormais;4
2022;1;MT;BOVINOS;Cisticercose Bovina;18
2022;1;MT;BOVINOS;Coloração Anormal (post Mortem);1
2022;1;MT;BOVINOS;Equinococose/hidatidose (notificaçao Sif);3
2022;1;MT;BOVINOS;Estresse/fadiga (no Ante Mortem);8
2022;1;MT;BOVINOS;Feto Abortado;1
2022;1;MT;BOVINOS;Footrot (notificação Sif);5
2022;1;MT;BOVINOS;Fratura (após A Morte);1
2022;1;MT;BOVINOS;Fígado Amarelo;262
2022;1;MT;BOVINOS;Gordura Amarela;3
2022;1;MT;BOVINOS;Lesão Inflamatória;1764
2022;1;MT;BOVINOS;Lesão Restrita;740
2022;1;MT;BOVINOS;Lesão Traumática;51
2022;1;MT;BOVINOS;Lesão Traumática (detectada no Ante Mortem);1
2022;1;MT;BOVINOS;Lesões Tuberculósicas;1
2022;1;MT;BOVINOS;Magreza;3
2022;1;MT;BOVINOS;Miíase Cutânea;1
2022;1;MT;BOVINOS;Neoplasia;18
2022;1;MT;BOVINOS;Parasitose Não Zoonótica;58
2022;1;MT;BOVINOS;Raiva Bovina (confirmado);1
2022;1;MT;BOVINOS;Sarcocistose;1
2022;1;MT;BOVINOS;Septicemia;1
2022;1;MT;BOVINOS;Tuberculose (notificação Sif);1
2022;1;MT;BOVINOS;Tuberculose (reagente Notificação Sif);1
2022;1;MT;BOVINOS;Útero Com Feto(s);3
2022;1;PA;BOVINOS;Abscesso (mamíferos);67
2022;1;PA;BOVINOS;Actinobacilose (ruminantes);6
2022;1;PA;BOVINOS;Actinomicose (já Notificado);1
2022;1;PA;BOVINOS;Actinomicose (notificação Sif);15
2022;1;PA;BOVINOS;Aderência de Pleura (purulenta);1
2022;1;PA;BOVINOS;Aderência de Pleura (seca);16
2022;1;PA;BOVINOS;Aderência de Pleura (úmida);1
2022;1;PA;BOVINOS;Alteração Linfática Inespecífica;23
2022;1;PA;BOVINOS;Alterações Musculares (estresse/fadiga);1
2022;1;PA;BOVINOS;Alterações Musculares (hemorragias);1
2022;1;PA;BOVINOS;Alterações Musculares (rigidez Atípica);1
2022;1;PA;BOVINOS;Artrite (uma Articulação);2
2022;1;PA;BOVINOS;Aspiração de Líquido;98
2022;1;PA;BOVINOS;Brucelose (reagentes Notificação Sif);1
2022;1;PA;BOVINOS;Cisticercose Bovina;1
2022;1;PA;BOVINOS;Coloração Anormal (post Mortem);1
2022;1;PA;BOVINOS;Equinococose/hidatidose (notificaçao Sif);1
2022;1;PA;BOVINOS;Fratura (após A Morte);4
2022;1;PA;BOVINOS;Fígado Amarelo;26
2022;1;PA;BOVINOS;Lesão Inflamatória;190
2022;1;PA;BOVINOS;Lesão Restrita;53
2022;1;PA;BOVINOS;Lesão Traumática;85
2022;1;PA;BOVINOS;Lesão Traumática (detectada no Ante Mortem);1
2022;1;PA;BOVINOS;Lesões Tuberculósicas;9
2022;1;PA;BOVINOS;Magreza;2
2022;1;PA;BOVINOS;Miíase Cutânea;85
2022;1;PA;BOVINOS;Neoplasia;26
2022;1;PA;BOVINOS;Parasitose Não Zoonótica;92
2022;1;PA;BOVINOS;Septicemia;1
2022;1;PA;BOVINOS;Tuberculose (notificação Sif);1
2022;1;PA;BUBALINOS;Abscesso (mamíferos);1
2022;1;PA;BUBALINOS;Lesão Inflamatória;10
2022;1;PA;BUBALINOS;Parasitose Não Zoonótica;1
2022;1;PI;BOVINOS;Abscesso (mamíferos);1
2022;1;PI;BOVINOS;Fígado Amarelo;1
2022;1;PI;BOVINOS;Lesão Inflamatória;55
2022;1;PI;BOVINOS;Lesão Traumática;14
2022;1;PI;BOVINOS;Parasitose Não Zoonótica;1
2022;1;PR;BOVINOS;Abscesso (mamíferos);98
2022;1;PR;BOVINOS;Actinomicose (notificação Sif);1
2022;1;PR;BOVINOS;Aderência de Pleura (purulenta);1
2022;1;PR;BOVINOS;Aderência de Pleura (seca);21
2022;1;PR;BOVINOS;Aderência de Pleura (úmida);1
2022;1;PR;BOVINOS;Alteração Linfática Inespecífica;22
2022;1;PR;BOVINOS;Alterações Musculares (estresse/fadiga);1
2022;1;PR;BOVINOS;Artrite (uma Articulação);1
2022;1;PR;BOVINOS;Aspiração de Líquido;43
2022;1;PR;BOVINOS;Caquexia;1
2022;1;PR;BOVINOS;Cisticercose Bovina;26
2022;1;PR;BOVINOS;Coloração Anormal (post Mortem);3
2022;1;PR;BOVINOS;Equinococose/hidatidose (notificaçao Sif);15
2022;1;PR;BOVINOS;Euritrematose (ruminantes);201
2022;1;PR;BOVINOS;Fasciolose Hepática (notificação Sif);19
2022;1;PR;BOVINOS;Fígado Amarelo;21
2022;1;PR;BOVINOS;Lesão Inflamatória;219
2022;1;PR;BOVINOS;Lesão Restrita;10
2022;1;PR;BOVINOS;Lesão Traumática;248
2022;1;PR;BOVINOS;Lesão Traumática (detectada no Ante Mortem);1
2022;1;PR;BOVINOS;Lesões Tuberculósicas;22
2022;1;PR;BOVINOS;Linfadenite Caseosa (notificação Sif);2
2022;1;PR;BOVINOS;Magreza;1
2022;1;PR;BOVINOS;Miíase Cutânea;6
2022;1;PR;BOVINOS;Neoplasia;1
2022;1;PR;BOVINOS;Parasitose Não Zoonótica;32
2022;1;PR;BOVINOS;Tuberculose (notificação Sif);13
2022;1;RJ;BOVINOS;Abscesso (mamíferos);7
2022;1;RJ;BOVINOS;Aderência de Pleura (seca);3
2022;1;RJ;BOVINOS;Alteração Linfática Inespecífica;3
2022;1;RJ;BOVINOS;Fasciolose Hepática (notificação Sif);3
2022;1;RJ;BOVINOS;Lesão Inflamatória;8
2022;1;RJ;BOVINOS;Lesão Traumática;1
2022;1;RJ;BOVINOS;Lesões Tuberculósicas;1
2022;1;RO;BOVINOS;Abscesso (mamíferos);36
2022;1;RO;BOVINOS;Actinomicose (notificação Sif);1
2022;1;RO;BOVINOS;Aderência de Pleura (seca);3
2022;1;RO;BOVINOS;Alteração Linfática Inespecífica;45
2022;1;RO;BOVINOS;Alterações Musculares (estresse/fadiga);1
2022;1;RO;BOVINOS;Características Sensoriais Anormais;15
2022;1;RO;BOVINOS;Cisticercose Bovina;1
2022;1;RO;BOVINOS;Equinococose/hidatidose (notificaçao Sif);3
2022;1;RO;BOVINOS;Estresse/fadiga (no Ante Mortem);1
2022;1;RO;BOVINOS;Fratura (após A Morte);1
2022;1;RO;BOVINOS;Fígado Amarelo;21
2022;1;RO;BOVINOS;Lesão Inflamatória;172
2022;1;RO;BOVINOS;Lesão Traumática;15
2022;1;RO;BOVINOS;Lesão Traumática (detectada no Ante Mortem);1
2022;1;RO;BOVINOS;Magreza;6
2022;1;RO;BOVINOS;Miíase Cutânea;1
2022;1;RO;BOVINOS;Neoplasia;1
2022;1;RO;BOVINOS;Parasitose Não Zoonótica;15
2022;1;RO;BOVINOS;Septicemia;1
2022;1;RO;BOVINOS;Tuberculose (notificação Sif);1
2022;1;RR;BOVINOS;Abscesso (mamíferos);3
2022;1;RR;BOVINOS;Fígado Amarelo;3
2022;1;RR;BOVINOS;Lesão Inflamatória;59
2022;1;RR;BOVINOS;Lesões Tuberculósicas;13
2022;1;RR;BOVINOS;MIÍASE (SUSPEITA - C. bezziana);4
2022;1;RS;BOVINOS;Aborto Recente (fêmea);1
2022;1;RS;BOVINOS;Abscesso (mamíferos);124
2022;1;RS;BOVINOS;Actinobacilose (ruminantes);26
2022;1;RS;BOVINOS;Actinomicose (notificação Sif);1
2022;1;RS;BOVINOS;Aderência de Pleura (purulenta);1
2022;1;RS;BOVINOS;Aderência de Pleura (seca);10
2022;1;RS;BOVINOS;Alteração Linfática Inespecífica;32
2022;1;RS;BOVINOS;Alterações Musculares (rigidez Atípica);1
2022;1;RS;BOVINOS;Cisticercose Bovina;36
2022;1;RS;BOVINOS;Equinococose/hidatidose (notificaçao Sif);367
2022;1;RS;BOVINOS;Esplenomegalia;1
2022;1;RS;BOVINOS;Euritrematose (ruminantes);18
2022;1;RS;BOVINOS;Fasciolose Hepática (notificação Sif);1789
2022;1;RS;BOVINOS;Fígado Amarelo;7
2022;1;RS;BOVINOS;Gordura Amarela;1
2022;1;RS;BOVINOS;Lesão Inflamatória;645
2022;1;RS;BOVINOS;Lesão Restrita;1
2022;1;RS;BOVINOS;Lesão Traumática;29
2022;1;RS;BOVINOS;Lesão Traumática (detectada no Ante Mortem);1
2022;1;RS;BOVINOS;Lesões Tuberculósicas;6
2022;1;RS;BOVINOS;Linfadenite Caseosa (notificação Sif);1
2022;1;RS;BOVINOS;MIÍASE (CONFIRMADA - C. hominivorax);3
2022;1;RS;BOVINOS;Magreza;1
2022;1;RS;BOVINOS;Neoplasia;3
2022;1;RS;BOVINOS;Parasitose Não Zoonótica;21
2022;1;RS;BOVINOS;Sarcocistose;4
2022;1;RS;BOVINOS;Septicemia;1
2022;1;RS;BOVINOS;Tuberculose (já Notificado);1
2022;1;RS;BOVINOS;Tuberculose (notificação Sif);6
2022;1;RS;BOVINOS;Útero Com Feto(s);1
2022;1;RS;BUBALINOS;Lesão Inflamatória;16
2022;1;SC;BOVINOS;Abscesso (mamíferos);75
2022;1;SC;BOVINOS;Aderência de Pleura (purulenta);1
2022;1;SC;BOVINOS;Aderência de Pleura (seca);14
2022;1;SC;BOVINOS;Aderência de Pleura (úmida);2
2022;1;SC;BOVINOS;Alteração Linfática Inespecífica;3
2022;1;SC;BOVINOS;Caquexia;3
2022;1;SC;BOVINOS;Cisticercose Bovina;15
2022;1;SC;BOVINOS;Euritrematose (ruminantes);95
2022;1;SC;BOVINOS;Fasciolose Hepática (notificação Sif);92
2022;1;SC;BOVINOS;Gestação (detectada no Ante Mortem);5
2022;1;SC;BOVINOS;Lesão Inflamatória;6
2022;1;SC;BOVINOS;Lesão Traumática;30
2022;1;SC;BOVINOS;Lesões Tuberculósicas;1
2022;1;SC;BOVINOS;Magreza;1
2022;1;SC;BOVINOS;Miíase Cutânea;10
2022;1;SC;BOVINOS;Neoplasia;1
2022;1;SC;BOVINOS;Parasitose Não Zoonótica;252
2022;1;SC;BOVINOS;Parto Recente (fêmea);1
2022;1;SC;BOVINOS;Septicemia;3
2022;1;SC;BOVINOS;Tuberculose (notificação Sif);1
2022;1;SC;BOVINOS;Útero Com Feto(s);1
2022;1;SE;BOVINOS;Abscesso (mamíferos);3
2022;1;SE;BOVINOS;Aderência de Pleura (úmida);1
2022;1;SE;BOVINOS;Alteração Linfática Inespecífica;3
2022;1;SE;BOVINOS;Lesão Inflamatória;11
2022;1;SE;BOVINOS;Lesão Traumática;9
2022;1;SP;BOVINOS;Abscesso (mamíferos);341
2022;1;SP;BOVINOS;Aderência de Pleura (purulenta);1
2022;1;SP;BOVINOS;Aderência de Pleura (seca);80
2022;1;SP;BOVINOS;Aderência de Pleura (úmida);6
2022;1;SP;BOVINOS;Alteração Linfática Inespecífica;73
2022;1;SP;BOVINOS;Alterações Musculares (rigidez Atípica);1
2022;1;SP;BOVINOS;Aspiração de Líquido;362
2022;1;SP;BOVINOS;Cisticercose Bovina;69
2022;1;SP;BOVINOS;Equinococose/hidatidose (notificaçao Sif);10
2022;1;SP;BOVINOS;Estresse/fadiga (no Ante Mortem);1
2022;1;SP;BOVINOS;Euritrematose (ruminantes);50
2022;1;SP;BOVINOS;Fasciolose Hepática (notificação Sif);179
2022;1;SP;BOVINOS;Fígado Amarelo;24
2022;1;SP;BOVINOS;Lesão Inflamatória;1275
2022;1;SP;BOVINOS;Lesão Restrita;1
2022;1;SP;BOVINOS;Lesão Traumática;72
2022;1;SP;BOVINOS;Lesão Traumática (detectada no Ante Mortem);1
2022;1;SP;BOVINOS;Lesões Tuberculósicas;17
2022;1;SP;BOVINOS;Magreza;19
2022;1;SP;BOVINOS;Miíase Cutânea;10
2022;1;SP;BOVINOS;Neoplasia;1
2022;1;SP;BOVINOS;Parasitose Não Zoonótica;24
2022;1;SP;BOVINOS;Sarcocistose;1
2022;1;SP;BOVINOS;Septicemia;3
2022;1;SP;BOVINOS;Tuberculose (notificação Sif);7
2022;1;TO;BOVINOS;Abscesso (mamíferos);3474
2022;1;TO;BOVINOS;Actinobacilose (ruminantes);1
2022;1;TO;BOVINOS;Actinomicose (notificação Sif);1033
2022;1;TO;BOVINOS;Aderência de Pleura (seca);12
2022;1;TO;BOVINOS;Agalaxia Contagiosa (notificação Sif);8
2022;1;TO;BOVINOS;Alteração Linfática Inespecífica;2856
2022;1;TO;BOVINOS;Cisticercose Bovina;1
2022;1;TO;BOVINOS;Coloração Anormal (post Mortem);556
2022;1;TO;BOVINOS;Equinococose/hidatidose (notificaçao Sif);2444
2022;1;TO;BOVINOS;Fratura (após A Morte);3
2022;1;TO;BOVINOS;Fígado Amarelo;2611
2022;1;TO;BOVINOS;Lesão Inflamatória;3807
2022;1;TO;BOVINOS;Lesão Restrita;224
2022;1;TO;BOVINOS;Lesão Traumática;2474
2022;1;TO;BOVINOS;Lesão Traumática (detectada no Ante Mortem);1
2022;1;TO;BOVINOS;Lesão de Pele;3
2022;1;TO;BOVINOS;Lesões Tuberculósicas;235
2022;1;TO;BOVINOS;Linfadenite Caseosa (notificação Sif);1
2022;1;TO;BOVINOS;Neoplasia;7
2022;1;TO;BOVINOS;Parasitose Não Zoonótica;740
2022;1;TO;BOVINOS;Pneumonia Enzoótica (notificação Sif);1
2022;1;TO;BOVINOS;Sarcocistose;1
2022;1;TO;BOVINOS;Septicemia;1
2022;1;TO;BOVINOS;Tuberculose (notificação Sif);1
2022;2;AC;BOVINOS;Abscesso (mamíferos);10
2022;2;AC;BOVINOS;Aderência de Pleura (seca);1
2022;2;AC;BOVINOS;Alteração Linfática Inespecífica;3
2022;2;AC;BOVINOS;Fígado Amarelo;10
2022;2;AC;BOVINOS;Lesão Inflamatória;13
2022;2;AC;BOVINOS;Lesão Traumática;7
2022;2;AC;BOVINOS;Parasitose Não Zoonótica;15
2022;2;AC;BOVINOS;Septicemia;1
2022;2;AM;BOVINOS;Abscesso (mamíferos);6
2022;2;AM;BOVINOS;Actinomicose (notificação Sif);3
2022;2;AM;BOVINOS;Aderência de Pleura (seca);1
2022;2;AM;BOVINOS;Alteração Linfática Inespecífica;3
2022;2;AM;BOVINOS;Fígado Amarelo;36
2022;2;AM;BOVINOS;Lesão Inflamatória;58
2022;2;AM;BOVINOS;Lesão Traumática;10
2022;2;AM;BOVINOS;Parasitose Não Zoonótica;15
2022;2;BA;BOVINOS;Abscesso (mamíferos);10
2022;2;BA;BOVINOS;Actinobacilose (ruminantes);6
2022;2;BA;BOVINOS;Actinomicose (já Notificado);1
2022;2;BA;BOVINOS;Aderência de Pleura (seca);16
2022;2;BA;BOVINOS;Aderência de Pleura (úmida);3
2022;2;BA;BOVINOS;Alteração Linfática Inespecífica;10
2022;2;BA;BOVINOS;Alterações Musculares (estresse/fadiga);1
2022;2;BA;BOVINOS;Alterações Musculares (hemorragias);505
2022;2;BA;BOVINOS;Cisticercose Bovina;15
2022;2;BA;BOVINOS;Fratura (após A Morte);1
2022;2;BA;BOVINOS;Fígado Amarelo;11
2022;2;BA;BOVINOS;Lesão Inflamatória;213
2022;2;BA;BOVINOS;Lesão Traumática;81
2022;2;BA;BOVINOS;Lesões Tuberculósicas;6
2022;2;BA;BOVINOS;Linfadenite Caseosa (já Notificado);1
2022;2;BA;BOVINOS;Miíase Cutânea;3
2022;2;BA;BOVINOS;Parasitose Não Zoonótica;16
2022;2;DF;BOVINOS;Abscesso (mamíferos);1
2022;2;DF;BOVINOS;Lesão Inflamatória;3
2022;2;DF;BUBALINOS;Fígado Amarelo;10
2022;2;DF;BUBALINOS;Lesão Inflamatória;3
2022;2;ES;BOVINOS;Abscesso (mamíferos);15
2022;2;ES;BOVINOS;Aderência de Pleura (seca);8
2022;2;ES;BOVINOS;Alteração Linfática Inespecífica;36
2022;2;ES;BOVINOS;Cisticercose Bovina;6
2022;2;ES;BOVINOS;Equinococose/hidatidose (notificaçao Sif);1
2022;2;ES;BOVINOS;Fasciolose Hepática (notificação Sif);11
2022;2;ES;BOVINOS;Fígado Amarelo;17
2022;2;ES;BOVINOS;Lesão Inflamatória;150
2022;2;ES;BOVINOS;Lesão Traumática;11
2022;2;ES;BOVINOS;Lesões Tuberculósicas;6
2022;2;ES;BOVINOS;Miíase Cutânea;1
2022;2;ES;BOVINOS;Parasitose Não Zoonótica;1
2022;2;GO;BOVINOS;Abscesso (mamíferos);94
2022;2;GO;BOVINOS;Actinomicose (notificação Sif);12
2022;2;GO;BOVINOS;Aderência de Pleura (purulenta);14
2022;2;GO;BOVINOS;Aderência de Pleura (seca);10
2022;2;GO;BOVINOS;Aderência de Pleura (úmida);22
2022;2;GO;BOVINOS;Alteração Linfática Inespecífica;188
2022;2;GO;BOVINOS;Alterações Musculares (rigidez Atípica);1
2022;2;GO;BOVINOS;Aspiração de Líquido;179
2022;2;GO;BOVINOS;Cisticercose Bovina;184
2022;2;GO;BOVINOS;Coloração Anormal (post Mortem);13
2022;2;GO;BOVINOS;Equinococose/hidatidose (notificaçao Sif);50
2022;2;GO;BOVINOS;Estresse/fadiga (no Ante Mortem);6
2022;2;GO;BOVINOS;Euritrematose (ruminantes);1
2022;2;GO;BOVINOS;Fasciolose Hepática (notificação Sif);13
2022;2;GO;BOVINOS;Feto Abortado;1
2022;2;GO;BOVINOS;Fígado Amarelo;64
2022;2;GO;BOVINOS;Lesão Inflamatória;559
2022;2;GO;BOVINOS;Lesão Restrita;154
2022;2;GO;BOVINOS;Lesão Traumática;80
2022;2;GO;BOVINOS;Lesão Traumática (detectada no Ante Mortem);4
2022;2;GO;BOVINOS;Lesões Tuberculósicas;16
2022;2;GO;BOVINOS;Magreza;1
2022;2;GO;BOVINOS;Miíase Cutânea;1
2022;2;GO;BOVINOS;Neoplasia;13
2022;2;GO;BOVINOS;Parasitose Não Zoonótica;16
2022;2;GO;BOVINOS;Sarcocistose;1
2022;2;GO;BOVINOS;Septicemia;1
2022;2;GO;BOVINOS;Síndrome Hemorrágica (suspeito);10
2022;2;GO;BOVINOS;Tuberculose (notificação Sif);13
2022;2;GO;BUBALINOS;Fígado Amarelo;1
2022;2;GO;BUBALINOS;Lesão Inflamatória;1
2022;2;GO;BUBALINOS;Lesões Tuberculósicas;1
2022;2;MA;BOVINOS;Abscesso (mamíferos);28
2022;2;MA;BOVINOS;Actinomicose (notificação Sif);1
2022;2;MA;BOVINOS;Aderência de Pleura (seca);6
2022;2;MA;BOVINOS;Alteração Linfática Inespecífica;21
2022;2;MA;BOVINOS;Alterações Musculares (estresse/fadiga);1
2022;2;MA;BOVINOS;Alterações Musculares (rigidez Atípica);1
2022;2;MA;BOVINOS;Cisticercose Bovina;1
2022;2;MA;BOVINOS;Coloração Anormal (post Mortem);3
2022;2;MA;BOVINOS;Equinococose/hidatidose (notificaçao Sif);18
2022;2;MA;BOVINOS;Fígado Amarelo;36
2022;2;MA;BOVINOS;Lesão Inflamatória;193
2022;2;MA;BOVINOS;Lesão Restrita;30
2022;2;MA;BOVINOS;Lesão Traumática;36
2022;2;MA;BOVINOS;Lesão Traumática (detectada no Ante Mortem);1
2022;2;MA;BOVINOS;Linfadenite Caseosa (notificação Sif);1
2022;2;MA;BOVINOS;Neoplasia;3
2022;2;MA;BOVINOS;Parasitose Não Zoonótica;15
2022;2;MA;BOVINOS;Septicemia;1
2022;2;MA;BOVINOS;Tuberculose (notificação Sif);1
2022;2;MG;BOVINOS;Abscesso (mamíferos);129
2022;2;MG;BOVINOS;Acrobustite;1
2022;2;MG;BOVINOS;Actinomicose (já Notificado);1
2022;2;MG;BOVINOS;Actinomicose (notificação Sif);27
2022;2;MG;BOVINOS;Aderência de Pleura (purulenta);4
2022;2;MG;BOVINOS;Aderência de Pleura (seca);15
2022;2;MG;BOVINOS;Aderência de Pleura (úmida);1
2022;2;MG;BOVINOS;Alteração Linfática Inespecífica;85
2022;2;MG;BOVINOS;Alterações Musculares (rigidez Atípica);1
2022;2;MG;BOVINOS;Artrite (uma Articulação);1
2022;2;MG;BOVINOS;Aspiração de Líquido;31
2022;2;MG;BOVINOS;Brucelose (reagentes Já Notificados);1
2022;2;MG;BOVINOS;Caquexia;3
2022;2;MG;BOVINOS;Cisticercose Bovina;89
2022;2;MG;BOVINOS;Coloração Anormal (post Mortem);1
2022;2;MG;BOVINOS;Equinococose/hidatidose (notificaçao Sif);3
2022;2;MG;BOVINOS;Euritrematose (ruminantes);4
2022;2;MG;BOVINOS;Fasciolose Hepática (notificação Sif);32
2022;2;MG;BOVINOS;Feto Abortado;1
2022;2;MG;BOVINOS;Fratura (após A Morte);1
2022;2;MG;BOVINOS;Fígado Amarelo;10
2022;2;MG;BOVINOS;Gordura Amarela;1
2022;2;MG;BOVINOS;Lesão Inflamatória;210
2022;2;MG;BOVINOS;Lesão Restrita;94
2022;2;MG;BOVINOS;Lesão Traumática;101
